Quang.k?9/2/2022?07:28?quang?production projects/QLD/AGCOOMBS/QW - Part C/Level 5/Zone 4/1_4mBN_L05-77004_B1.MAJ?LEVEL 5 - ZONE 4?C:/users/quang/premier ducts/premier ducts team site - documents/?
,,38,4271,None,0.6,,7.86,DESIGN,1,DecoiledStraight,866,4271 (Straight),False,,0,1.65977142857143,False,,NULL,NULL,,0,400,350,1400,TDF-1,Galvanised,,,
,,39,4262,Inside,0.8,c/w Quad Controlled SBD,33.63,DESIGN,1,DecoiledStraight,866,4262 (Straight),False,,4633965.00000002,3.70091428571427,False,,NULL,NULL,,75,1050,650,1400,TDF-1,Galvanised,,,
,,3A,4263,Inside,0.8,c/w factory fitted shoe,36.6,DESIGN,1,MachineCut,866,4263 (Straight),False,,4288882.50000001,4.17216076923077,False,,NULL,NULL,,75,1050,650,1300,TDF-1,Galvanised,,,
,,3B,4264,None,0.6,,6.53,DESIGN,1,MachineCut,7,4264 (Shoe),False,,0,1.37671778772032,False,,NULL,NULL,,0,600,500,444,TDF-1,Galvanised,,,
,,3C,,None,0.6,,0.71,DESIGN,1,MachineCut,186,350dia,False,,0,0.15157195308503,True,,NULL,NULL,,0,349,350,135,Bell Mouth Spigot,Galvanised,,,
,,3D,4275,None,0.6,,11.78,DESIGN,1,DecoiledStraight,866,4275 (Straight),False,,0,2.49195,False,,NULL,NULL,,0,600,500,1400,TDF-1,Galvanised,,,
,,3E,,None,0.6,,0.61,DESIGN,1,MachineCut,186,300dia,False,,0,0.129796289531208,True,,NULL,NULL,,0,299,300,135,Bell Mouth Spigot,Galvanised,,,
,,3F,,None,0.6,,0.61,DESIGN,1,MachineCut,186,300dia,False,,0,0.129796289531208,True,,NULL,NULL,,0,299,300,135,Bell Mouth Spigot,Galvanised,,,
,,40,4273,None,0.8,,17.15,DESIGN,1,MachineCut,2,4273 (Transition),False,,0,2.70834450478459,False,,NULL,NULL,,0,900,500,800,TDF-1,Galvanised,,,
,,41,4282,None,0.6,c/w Block End,8.12,DESIGN,1,DecoiledStraight,866,4282 (Straight),False,,0,1.71495,False,,NULL,NULL,,0,400,350,1400,TDF-1,Galvanised,,,
,,42,,None,0.6,,1.92,DESIGN,1,MachineCut,862,Removable Block End,False,,0,0.2156,False,,NULL,NULL,,0,400,350,0,RBE,Galvanised,,,
,,43,,None,0.6,,0.61,DESIGN,1,MachineCut,186,300dia,False,,0,0.129796289531208,True,,NULL,NULL,,0,299,300,135,Bell Mouth Spigot,Galvanised,,,
,,44,,None,0.6,,0.61,DESIGN,1,MachineCut,186,300dia,False,,0,0.129796289531208,True,,NULL,NULL,,0,299,300,135,Bell Mouth Spigot,Galvanised,,,
,,45,,None,0.6,,0.71,DESIGN,1,MachineCut,186,350dia,False,,0,0.15157195308503,True,,NULL,NULL,,0,349,350,135,Bell Mouth Spigot,Galvanised,,,
,,46,4274,None,0.6,,11.4,DESIGN,1,DecoiledStraight,866,4274 (Straight),False,,0,2.41177142857143,False,,NULL,NULL,,0,600,500,1400,TDF-1,Galvanised,,,
,,47,,None,0.6,,0.61,DESIGN,1,MachineCut,186,300dia,False,,0,0.129796289531208,True,,NULL,NULL,,0,299,300,135,Bell Mouth Spigot,Galvanised,,,
,,48,4276,None,0.6,,8.06,DESIGN,1,MachineCut,2,4276 (Transition),False,,0,1.68849124461996,False,,NULL,NULL,,0,600,500,600,TDF-1,Galvanised,,,
,,49,4277,None,0.6,,7.66,DESIGN,1,MachineCut,17,4277 (Radius Bend),False,,0,1.60171376977906,False,,NULL,NULL,,0,400,350,90,TDF-1,Galvanised,,,
,,4A,4280,None,0.6,,8.57,DESIGN,1,MachineCut,866,4280 (Straight),False,,0,1.80986675041506,False,,NULL,NULL,,0,400,350,607,TDF-1,Galvanised,,,
,,4B,4278,None,0.6,,7.86,DESIGN,1,DecoiledStraight,866,4278 (Straight),False,,0,1.65977142857143,False,,NULL,NULL,,0,400,350,1400,TDF-1,Galvanised,,,
,,4C,4279,None,0.6,,4.16,DESIGN,1,MachineCut,17,4279 (Radius Bend),False,,0,0.872715030912836,False,,NULL,NULL,,0,350,400,45,TDF-1,Galvanised,,,
,,4D,4281,None,0.6,,4.16,DESIGN,1,MachineCut,17,4281 (Radius Bend),False,,0,0.872715030912838,False,,NULL,NULL,,0,350,400,45,TDF-1,Galvanised,,,
,,4E,4304,None,0.6,,7.5,DESIGN,1,MachineCut,17,4304 (Radius Bend),False,,0,1.57823972714143,False,,NULL,NULL,,0,500,600,45,TDF-1,Galvanised,,,
,,4F,4334,None,0.6,,7.61,DESIGN,1,DecoiledStraight,866,4334 (Straight),False,,0,1.60605714285714,False,,NULL,NULL,,0,200,525,1400,TDF-1,Galvanised,,,
,,50,4335,None,0.6,,7.86,DESIGN,1,DecoiledStraight,866,4335 (Straight),False,,0,1.65945,False,,NULL,NULL,,0,200,525,1400,TDF-1,Galvanised,,,
,,51,4384,None,0.6,,11.91,DESIGN,1,DecoiledStraight,866,4384 (Straight),False,,0,2.51919999999998,False,,NULL,NULL,,0,650,500,1400,TDF-1,Galvanised,,,
,,52,4349,Inside,0.6,c/w Quad Controlled SBD,32.94,DESIGN,1,DecoiledStraight,866,4349 (Straight),True,,3726674.0889093,5.9555501522527,False,,NULL,NULL,,50,750,600,1403,TDF-1,Galvanised,,,
,,53,4268,None,0.6,,11.4,DESIGN,1,DecoiledStraight,866,4268 (Straight),False,,0,2.41177142857143,False,,NULL,NULL,,0,600,500,1400,TDF-1,Galvanised,,,
,,54,4350,Inside,0.6,,30.47,DESIGN,1,DecoiledStraight,866,4350 (Straight),True,,3719100,5.41987885714286,False,,NULL,NULL,,50,750,600,1400,TDF-1,Galvanised,,,
,,55,4351,Inside,0.6,,30.47,DESIGN,1,DecoiledStraight,866,4351 (Straight),True,,3719100,5.41987885714286,False,,NULL,NULL,,50,750,600,1400,TDF-1,Galvanised,,,
,,56,4352,Inside,0.6,c/w Block End,30.85,DESIGN,1,MachineCut,866,4352 (Straight),True,,3453449.99999997,5.48253138461539,False,,NULL,NULL,,50,750,600,1300,TDF-1,Galvanised,,,
